customer_id,CLV_6m,expected_orders_6m
1,157.91854493580598,0.7703281027104136
2,207.8336633663366,0.858085808580858
3,49.025773632895294,0.6867316659601526
4,153.99143206854345,1.1015911872705018
5,373.45578562728383,1.023142509135201
6,40.51722182849044,0.3827072997873849
7,55.55315161839863,0.766609880749574
8,159.88490153172864,0.9846827133479212
9,71.80867834394905,0.6449044585987261
10,74.0477316050324,0.6862371330537552
11,72.12347949080623,0.7001414427157002
12,98.60887279311905,0.5703938433680398
13,93.91938593359515,0.2570510531952874
14,192.35139732685298,0.9477521263669502
15,270.2045932269365,0.8407940833008951
16,63.05332369942197,0.7153179190751445
17,141.6923248882265,0.7377049180327868
18,40.80749732238486,0.38557657979293114
19,178.83989598811291,0.8023774145616642
20,54.933863965267726,0.7163531114327062
21,171.66222030981066,0.387263339070568
22,174.14065743944644,0.7785467128027683
23,129.43986710963455,1.06312292358804
24,241.53086705202313,0.7630057803468208
25,207.20998906306963,0.8530805687203791
26,378.9251481795089,0.5334462320067739
27,72.67432024169185,1.0876132930513593
28,84.37169373549882,0.6960556844547563
29,183.89315188762075,0.7111501316944688
30,88.66995815899581,0.6778242677824267
31,46.8197428139183,0.6127080181543116
32,41.99154929577465,0.5377720870678617
33,109.24351145038169,0.916030534351145
34,341.1779635258359,0.9574468085106383
35,191.03917897011166,0.583363341735686
36,299.6724162508909,0.6414825374198146
37,117.30793887439432,0.7379798732761833
38,133.59081967213115,0.721311475409836
39,217.030376940133,0.532150776053215
40,75.41132917038358,0.4817127564674398
41,73.21174590491408,0.647223332001598
42,218.6334319526627,1.1316568047337277
43,40.383050847457625,0.5423728813559322
44,234.79853789919198,0.6233166602539438
45,62.367567567567555,0.580879386849536
46,109.00516853932585,0.7415730337078652
47,67.94727078130575,0.4495183731716018
48,28.832767894083574,0.5213074058750518
49,147.50875247524755,0.9980198019801979
50,51.0790513833992,0.47430830039525684
51,58.16569250317663,0.457433290978399
52,89.67881811204911,0.6216423637759019
53,66.14902527075813,0.5198555956678701
54,136.93726618705037,0.7769784172661871
55,73.21706783369802,0.6564551422319475
56,125.54301724137932,0.9310344827586208
57,132.24919966301601,1.2131423757371524
58,330.6231428571428,1.0285714285714285
59,66.42993197278912,0.6802721088435374
60,94.5733695652174,0.7686335403726708
61,119.84298323036187,0.8737864077669902
62,48.92977611940299,0.8059701492537313
63,380.4926533523537,0.7061340941512125
64,453.5439848197344,0.6148007590132828
65,52.78726790450929,0.2728306176582039
66,79.91579320113314,0.7648725212464589
67,116.73658536585367,0.655260283946123
68,94.59371574716845,0.4603580562659847
69,7.254008438818567,0.1687763713080169
70,63.32618784530387,0.6629834254143646
71,184.4364428945074,1.0200523103748909
72,115.33455478197139,0.7914987174789299
73,187.60392897619946,0.9520211560256894
74,77.12637362637363,0.989010989010989
75,408.2864557412017,0.8318521151795237
76,132.35542521994134,0.6158357771260996
77,75.81970588235293,0.9264705882352939
78,204.33513129879344,0.8942512420156139
79,145.9178206583428,0.7491486946651533
80,177.63501326259944,1.1140583554376655
81,54.81788908765653,0.7084078711985689
82,188.9852878464819,0.8315565031982942
83,68.07865560890441,0.6285464862505457
84,204.31293103448277,0.7112068965517242
85,58.85035849852382,0.5314213412062421
86,33.362846911369736,0.5640107430617726
87,52.01935714285713,0.44999999999999996
88,52.02046204620461,0.462046204620462
89,59.390935251798545,0.5179856115107913
90,134.8545851528384,0.7205240174672489
91,42.115292408281874,0.39229930984380673
92,109.4609633357297,0.7117181883537024
93,57.01663665826431,0.518545192653943
94,94.08588098016337,0.8401400233372228
95,57.591940298507474,1.0074626865671643
96,117.31189710610934,0.6430868167202572
97,74.7794500723589,0.6512301013024602
98,65.84800425758382,0.28738690792974986
99,206.21709006928407,0.5542725173210161
100,87.61778552746296,0.7061900610287707
101,222.27420710737488,0.550248376003057
102,262.7749464668094,0.8351177730192719
103,73.92968105065667,0.675422138836773
104,125.25833333333334,0.7051282051282052
105,153.07655325443787,1.1316568047337277
106,191.45858511422253,0.7295504789977891
107,76.45532398635848,0.6138688897309587
108,187.9622554660529,0.621403912543153
109,124.9757600657354,0.7395234182415775
110,119.05622775800711,0.5124555160142349
111,122.86242178873756,0.9274935590725064
112,183.54805194805198,0.6493506493506493
113,72.85300632911392,0.49841772151898733
114,191.90409398362408,0.7689569241723033
115,96.15809727418493,0.3848209513629075
116,115.10907003444319,0.7577497129735937
117,72.93004658385094,0.6288819875776398
118,303.5557692307693,1.3461538461538463
119,110.89764536280634,0.6919750120134551
120,84.02934902537697,0.9268113276940051
121,23.537780898876402,0.25280898876404495
